骑士,36.10840535873719,pos,2,n
力,34.62121674475569,pos,1,n
准时,34.41838793868606,pos,2,v
只是,33.88783208443627,pos,2,c
棒,32.46653064787509,pos,1,zg
快捷,32.24775992453408,pos,2,a
冷天,31.997273319830242,pos,2,t
快递,31.704772874084636,pos,2,v
赞,31.453644155354844,pos,1,v
及时,31.09884560023115,pos,2,c
辛苦,31.052464797161726,pos,2,a
必须,30.704601895356483,pos,2,d
足,30.51335332877658,pos,1,a
有人,29.88629004848053,pos,2,r
个别,29.605215872222146,pos,2,n
快,29.596427014398074,pos,1,a
但是,29.154706591301625,pos,2,c
很快,29.062673871415484,pos,2,d
赞赞,28.598577668931078,pos,2,v
小哥,28.572006155275442,pos,2,n
实惠,28.04818740271329,pos,2,vn
递给,26.760102879835536,pos,2,v
五星,26.756528468383742,pos,2,nz
好评,26.59747348342684,pos,2,v
方便,26.53413653110669,pos,2,a
要是,26.499746245476942,pos,2,c
成功,26.397215953017025,pos,2,a
滴,26.1488458911625,pos,1,v
师傅,25.940479286613666,pos,2,nr
一如既往,25.898940195781613,pos,4,i
工作人员,25.64142377302036,pos,4,n
支持,25.58083017727703,pos,2,v
继续,25.452618023239385,pos,2,v
口感,25.315367001028683,pos,2,n
手套,24.991888454577925,pos,2,n
品尝,24.773984996428123,pos,2,v
鲜嫩,24.720890895228315,pos,2,a
值得,24.662441061463202,pos,2,v
另外,24.353560540785406,pos,2,c
但,24.332900356016573,pos,1,c
更好,24.046308120708787,pos,2,d
淡,23.879371471554588,pos,1,a
希望,23.843192944117277,pos,2,v
特别,23.672441866754056,pos,2,d
仔细,23.509700758677077,pos,2,ad
挑,23.42707036397487,pos,1,v
没碎,23.37451936989813,pos,2,v
巨快,23.031301198400804,pos,2,a
女生,23.016711557369305,pos,2,n
大哥,22.68014339344569,pos,2,n
也好,22.379910342943496,pos,2,y
迅速,22.363994399915008,pos,2,ad
虽然,21.99574971065391,pos,2,c
小点心,21.859946197068368,pos,3,n
非常感谢,21.823478321099493,pos,4,i
外,21.718742672246044,pos,1,f
很好,21.420395991808363,pos,2,d
礼貌,21.416951500629178,pos,2,n
依然,21.40838851927346,pos,2,d
换,21.359866756098548,pos,1,nz
一般般,21.31288313505157,pos,3,l
保温,21.294335604234597,pos,2,n
六楼,21.20889450588944,pos,2,ns
冷,21.160350690397845,pos,1,a
哦,20.914050098677315,pos,1,zg
味道,20.665974148001318,pos,2,n
负责,20.534928204384272,pos,2,v
满足,20.287909335075163,pos,2,v
可口,20.25755214139965,pos,2,v
送清,20.208201252340412,pos,2,v
超快,20.182651045268756,pos,2,v
惯,20.16880472215074,pos,1,v
好吃,20.052709596917833,pos,2,v
物美价廉,20.022254763870187,pos,4,l
经常,19.92409156407183,pos,2,d
送货,19.86802676257894,pos,2,v
接受,19.83153153061194,pos,2,v
热情,19.82347832109949,pos,2,n
挺快,19.791076800500377,pos,2,v
APP,19.752521768564222,pos,3,eng
棒棒,19.744438974312587,pos,2,n
完美,19.74358881885135,pos,2,a
不错,19.74176633118759,pos,2,a
哈哈,19.694482978465068,pos,2,o
创意,19.679822279985625,pos,2,v
不够,19.55718146067556,pos,2,v
超值,19.49072604358345,pos,2,v
香肠,19.362941451253633,pos,2,n
服务态度,19.33413729478023,pos,4,n
饺子,19.27010127981537,pos,2,n
口香糖,19.208201252340416,pos,3,n
很足,19.204636908819545,pos,2,a
略慢,19.052002107264236,pos,2,d
大赞,19.017786391926325,pos,2,nr
耐心,18.907216668100432,pos,2,a
试试,18.859357029321835,pos,2,vn
不腻,18.787982938209804,pos,2,a
有求必应,18.702094027926634,pos,4,l
解渴,18.695647247147306,pos,2,v
餐盒,18.685472175258354,pos,2,n
一块钱,18.62393200516829,pos,3,n
豆腐脑,18.62263269344539,pos,3,n
要订,18.530129347227778,pos,2,v
牛排,18.503002169204912,pos,2,n
手指,18.503002169204912,pos,2,n
总体,18.450943281230046,pos,2,n
再现,18.40153958383184,pos,2,v
高大,18.353446060630002,pos,2,a
冒雪,18.187520855096878,pos,2,n
足够,18.176878022686424,pos,2,v
还备,18.17300802539798,pos,2,v
薏米,18.161777455256775,pos,2,n
完美无瑕,18.0798986210065,pos,4,i
大,18.043075116985335,pos,1,a
略,17.97747687902563,pos,1,d
努力,17.915339559953672,pos,2,ad
收银员,17.84622034070224,pos,3,n
顺便,17.775241845064315,pos,2,ad
容易,17.665539593455968,pos,2,a
蒸饺,17.63243964403528,pos,2,n
问题,17.62135062112001,pos,2,n
售后,17.61318508695534,pos,2,n
摊卖,17.565325448176743,pos,2,v
萌,17.5403690216694,pos,1,v
非常,17.53107258510451,pos,2,d
同事,17.498728393851955,pos,2,n
准,17.48055441301756,pos,1,v
稍微,17.409812821654533,pos,2,d
还定,17.40153958383184,pos,2,v
划算,17.378222921386268,pos,2,v
份量,17.33840084931924,pos,2,n
谢谢您,17.297703772847303,pos,3,nr
高,17.295428074155982,pos,1,a
预期,17.287909335075163,pos,2,vn
单位,17.221716058814895,pos,2,n
较,17.13843316965915,pos,1,zg
热乎乎,17.124410602792288,pos,3,z
出门,17.112032966636853,pos,2,v
中号,17.079898621006503,pos,2,f
过来,17.072568805717864,pos,2,t
菜量,16.990820773790148,pos,2,n
学校,16.9161127566616,pos,2,n
聪明,16.83039665926055,pos,2,a
半小时,16.79648786603242,pos,3,b
想象,16.77191516281131,pos,2,n
算快,16.695647247147306,pos,2,v
湿纸巾,16.695647247147306,pos,3,n
餐员,16.68796457968803,pos,2,n
越来越,16.64270075756763,pos,3,d
达,16.570791843345017,pos,1,v
屋里,16.50944894998424,pos,2,s
陀,16.503002169204912,pos,1,nrt
舒,16.494936120285345,pos,1,zg
停不下来,16.459760530956277,pos,4,v
好看,16.45812311219821,pos,2,v
早餐,16.425112466759295,pos,2,n
依旧,16.408145917489513,pos,2,z
吃饱,16.382918985378854,pos,2,v
爽快,16.380165933039272,pos,2,a
感谢,16.362175936693202,pos,2,v
提高,16.360825590995596,pos,2,v
地道,16.349582024994906,pos,2,n
有时候,16.30229104234295,pos,3,l
整体,16.185606289883776,pos,2,n
相当,16.182573465291377,pos,2,d
综合,16.173008025397984,pos,2,vn
烤虾,16.173008025397984,pos,2,n
边,16.173008025397984,pos,1,d
根部,16.173008025397984,pos,2,n
热,16.156005719412086,pos,1,n
哈哈哈哈,16.08796466992607,pos,4,o
糊糊,16.0798986210065,pos,2,a
肉太柴,16.0798986210065,pos,3,n
天气,16.039115763742373,pos,2,n
早,16.01941501224673,pos,1,a
双菇,16.01757534203467,pos,2,n
光临,15.98036294745559,pos,2,v
私房,15.980362947455587,pos,2,n
常客,15.980362947455587,pos,2,nr
定点,15.980362947455587,pos,2,n
鸡腿,15.974931055104353,pos,2,n
嗯,15.94948492029161,pos,1,e
俱全,15.873447743539076,pos,2,v
就是,15.837341124074161,pos,2,d
亏了,15.816864215172709,pos,2,v
重点,15.795203432318118,pos,2,n
购买,15.790509866238846,pos,2,v
超赞,15.784560599907662,pos,2,v
黑芝麻,15.75797052611914,pos,3,n
专业,15.756839842349214,pos,2,n
包,15.739883120269916,pos,1,v
速度,15.73432636682185,pos,2,n
态度,15.709895937656805,pos,2,n
大叔,15.705396038661215,pos,2,n
恰到好处,15.695647247147308,pos,4,i
好好,15.650479414459868,pos,2,d
其他,15.631231997301152,pos,2,r
内容,15.613185086955339,pos,2,n
老板,15.585159456246869,pos,2,n
料足,15.565325448176742,pos,2,v
手机,15.53012934722778,pos,2,n
跟进,15.498297037281935,pos,2,v
并给,15.498297037281935,pos,2,c
积极,15.477682438953536,pos,2,ad
热乎,15.422057749453872,pos,2,z
奶茶,15.41391721998727,pos,2,n
球,15.380165933039272,pos,1,n
拌面,15.345019543256372,pos,2,v
插,15.342933026840296,pos,1,v
送货员,15.33977575723476,pos,3,l
可惜,15.332908023188583,pos,2,v
上楼,15.264078016576388,pos,2,ns
尝尝,15.2596032449349,pos,2,v
缺点,15.221716058814897,pos,2,n
爬楼梯,15.210240931596964,pos,3,n
起码,15.208201252340418,pos,2,n
前,15.206472180283956,pos,1,f
觉得,15.197517255906279,pos,2,v
任,15.181823372486683,pos,1,r
现场,15.173008025397984,pos,2,n
耦盒,15.173008025397984,pos,2,vn
却,15.135511731606941,pos,1,d
椒盐,15.110684746426156,pos,2,n
色香味,15.090545865206012,pos,3,n
这时,15.038865418644637,pos,2,r
之外,14.980362947455589,pos,2,f
大雪,14.90606702681768,pos,2,n
挺,14.895803017344855,pos,1,d
nice,14.892719938232382,pos,4,eng
感动,14.852918930174408,pos,2,v
现在,14.839834657318516,pos,2,t
它,14.816577083110687,pos,1,r
更,14.792263292279927,pos,1,d
牛杂,14.703522742096768,pos,2,a
还订,14.695647247147312,pos,2,v
呦,14.658434852568226,pos,1,e
下才,14.62323875161926,pos,2,t
下雨天,14.608857044351474,pos,3,n
肥肠,14.584138931930317,pos,2,n
鸡腿肉,14.57354595498171,pos,3,n
好,14.540926598206521,pos,1,a
谢谢,14.52973081185797,pos,2,nr
眉州,14.50125532188099,pos,2,ns
西葫芦,14.465188776891296,pos,3,n
饺,14.453313750176951,pos,1,n
服务到位,14.45331375017695,pos,4,n
房间,14.432612841313517,pos,2,n
无限,14.432207846824163,pos,2,v
本来,14.428651946568655,pos,2,t
男生,14.401826715893868,pos,2,n
哟,14.373719152259946,pos,1,zg
调度,14.360793513532,pos,2,n
听到,14.360793513532,pos,2,v
小笼,14.342933026840296,pos,2,n
折离,14.294704323074228,pos,2,v
小事,14.294704323074228,pos,2,n
以上,14.289835529513962,pos,2,f
力度,14.284039337786727,pos,2,n
小哥儿,14.280609747868468,pos,3,nr
糊味,14.280609747868468,pos,2,n
细致,14.280609747868468,pos,2,a
很脆,14.217402144756438,pos,2,d
太久,14.21351807662627,pos,2,nr
嘛,14.211093738024331,pos,1,y
和善,14.210240931596962,pos,2,nr
不知,14.201528065408041,pos,2,v
送餐,14.198915437852804,pos,2,v
时会,14.173008025397985,pos,2,n
讲究,14.173008025397984,pos,2,vn
分量,14.140664483193023,pos,2,n
浓,14.132366040900639,pos,1,a
快速,14.128627166043307,pos,2,d
像,14.099537822580626,pos,1,v
美味,14.096303771712131,pos,2,nz
挺好吃,14.065761947443338,pos,3,a
就要,14.044723031677432,pos,2,d
事项,14.038865418644637,pos,2,n
量,13.99289567972022,pos,1,n
陷大,13.980362947455587,pos,2,v
碎,13.970175321257466,pos,1,a
薄,13.909973619564191,pos,1,a
如下,13.878994081866248,pos,2,t
稻香村,13.863170434604026,pos,3,n
推荐,13.849031549791958,pos,2,v
老师,13.84622034070224,pos,2,n
选择,13.819662550807218,pos,2,v
较慢,13.810437946013275,pos,2,a
网上,13.745023386856126,pos,2,s
由于,13.736309743264545,pos,2,c
楼上,13.72279493679007,pos,2,s
皮,13.714911617444507,pos,1,n
搭配,13.695647247147312,pos,2,v
而言,13.69564724714731,pos,2,c
作为,13.683674605481233,pos,2,v
大事,13.673215946327957,pos,2,n
甜味,13.664861121727661,pos,2,n
呢,13.660455349476084,pos,1,y
满意,13.636792154748552,pos,2,v
好喝,13.565271478831638,pos,2,v
可以,13.474756022718415,pos,2,c
电梯,13.461302695764676,pos,2,n
大虾,13.459760530956277,pos,2,n
其它,13.45826879663613,pos,2,r
周到,13.436042431231776,pos,2,v
下回,13.430395868090635,pos,2,v
成本,13.401539583831845,pos,2,n
员,13.358670072826532,pos,1,zg
强烈,13.350418589645221,pos,2,a
预计,13.349582024994902,pos,2,vn
属于,13.3429330268403,pos,2,v
哈哈哈,13.334523267483565,pos,3,o
哥们,13.330457002391418,pos,2,n
嘿嘿,13.325011118843038,pos,2,o
鲜肉,13.325011118843038,pos,2,n
突然,13.325011118843037,pos,2,ad
良好,13.294704323074228,pos,2,a
规整,13.294704323074228,pos,2,vn
中,13.264147319041014,pos,1,f
下次,13.210615460780325,pos,2,t
pizza,13.202154371057505,pos,5,eng
芥蓝差,13.200922176753611,pos,3,n
延时,13.173008025397985,pos,2,ns
价格合理,13.173008025397984,pos,4,n
吃不饱,13.128524445572133,pos,3,l
牛堡,13.114114336344414,pos,2,nr
特多,13.114114336344413,pos,2,d
记得,13.079898621006503,pos,2,v
需要,13.075290839890963,pos,2,v
水军,13.04891908330856,pos,2,n
伙计,13.04891908330856,pos,2,n
星期,13.038865418644638,pos,2,t
号码,13.038865418644637,pos,2,n
看见,13.034921175706344,pos,2,v
习惯,13.008528907504049,pos,2,n
袖珍,13.003083023955675,pos,2,b
及第,12.980362947455589,pos,2,n
参考,12.972776228186865,pos,2,v
好笑,12.972776228186865,pos,2,v
生产,12.972776228186865,pos,2,vn
老远,12.972776228186865,pos,2,nr
家门,12.965128433760432,pos,2,n
时候,12.965089686546959,pos,2,n
泡菜,12.942785040188328,pos,2,n
香菇,12.924677763117488,pos,2,n
需求,12.909973619564193,pos,2,v
百度,12.896791005004548,pos,2,n
王差,12.878994081866248,pos,2,nr
油汪汪,12.878994081866248,pos,3,z
够快,12.873447743539076,pos,2,a
不贵,12.851079930510624,pos,2,d
太好了,12.830396659260552,pos,3,l
糯米,12.810437946013279,pos,2,n
嚼,12.783230790652041,pos,1,v
日后,12.780131150244468,pos,2,t
足足,12.777281524320856,pos,2,v
加快,12.757970526119141,pos,2,v
再接再厉,12.757970526119141,pos,4,i
精致,12.757970526119141,pos,2,a
宇宙,12.744660953684674,pos,2,n
认真负责,12.736309743264547,pos,4,n
值,12.687581198227743,pos,1,n
牛皮纸,12.67772533915005,pos,3,n
所有,12.677345144684377,pos,2,b
到手,12.640512944570965,pos,2,d
以为,12.639431587560063,pos,2,c
诚信,12.60253784275583,pos,2,nz
复杂,12.588045524676831,pos,2,a
粉丝,12.579483511173404,pos,2,n
纸包装,12.557738728908022,pos,3,n
付现,12.55773872890802,pos,2,v
然后,12.535088129925008,pos,2,c
意见,12.532169026484327,pos,2,n
土豆,12.53150235931975,pos,2,n
丰富,12.52915183562326,pos,2,a
小伙,12.525722245705,pos,2,n
撑,12.494936120285349,pos,1,v
小贵,12.477014212288086,pos,2,nr
食物,12.468839916865742,pos,2,n
发票,12.420048193858554,pos,2,n
很实,12.410834196031596,pos,2,d
EMS,12.410834196031596,pos,3,eng
很,12.375800530198891,pos,1,zg
酱香,12.36110816501515,pos,2,n
叮嘱,12.360793513532002,pos,2,v
等待时间,12.3429330268403,pos,4,n
优点,12.3429330268403,pos,2,n
不快,12.325011118843038,pos,2,d
短,12.325011118843038,pos,1,a
妹子,12.307757437511228,pos,2,n
差点,12.290358539382373,pos,2,n
真不错,12.287308337340633,pos,3,i
素,12.284039337786727,pos,1,n
卤汁,12.273330672281661,pos,2,n
再说,12.269869564650573,pos,2,c
货,12.268657617822281,pos,1,n
极快,12.210240931596966,pos,2,d
足量,12.200922176753611,pos,2,n
留下,12.200922176753611,pos,2,v
餐箱,12.200922176753611,pos,2,n
抢钱,12.200922176753611,pos,2,v
敬业,12.187520855096878,pos,2,n
加班,12.173008025397987,pos,2,v
是现,12.173008025397985,pos,2,v
小点,12.173008025397985,pos,2,n
好不好,12.143260682003934,pos,3,l
坚持,12.143260682003934,pos,2,v
经营,12.12132757883661,pos,2,vn
哥,12.098712104760079,pos,1,n
挺好,12.090743670792241,pos,2,d
早点,12.052713791680272,pos,2,d
孩子,12.047792004738529,pos,2,n
哈,12.040315930154652,pos,1,nr
员能,12.038865418644638,pos,2,n
女士,12.038865418644638,pos,2,n
有点儿,12.035504501648049,pos,3,r
会,12.027079105513065,pos,1,v
可怕,12.003083023955675,pos,2,c
老,11.989129257744187,pos,1,a
原来,11.988750732948311,pos,2,d
乐,11.972776228186865,pos,1,a
同堂,11.951402577394298,pos,2,n
还好,11.91241139114481,pos,2,v
麻烦,11.909686487502164,pos,2,an
吃不完,11.906234744706861,pos,3,v
家里,11.886703840241344,pos,2,s
时间,11.882186688901768,pos,2,n
薄脆,11.880226276170138,pos,2,a
